method,ratio,record_id,query,answer,error
Finch_CPT,0.95,9,Does this painting depict a scene in which death is a dominant theme?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Does this painting depict a religious scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Does this painting show a still life?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Does this painting depict a scene of war?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Does this painting depict an angel with wings?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Does this painting depict a crucifixion scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Extract the number of people depicted in this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Extract the number of saints with halos from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Extract the number of animals from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Extract the gender of the main character from this painting. (male / female / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Extract the type of setting of this painting. (interior / exterior / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Extract the approximate lighting type in this painting. (natural / candle / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Extract the level of movement in this painting. (static / moderate / dynamic),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
KVzip,0.4,0,Does this painting depict Madonna and Child?,0,
KVzip,0.4,0,Does this painting depict more than two people?,0,
KVzip,0.4,0,Does this painting depict more than three people?,0,
KVzip,0.4,0,Does this painting depict saints identifiable by their halos?,0,
KVzip,0.4,0,Does this painting depict a scene in which death is a dominant theme?,1,
KVzip,0.4,0,Does this painting depict a religious scene?,0,
KVzip,0.4,0,Does this painting show a still life?,0,
KVzip,0.4,0,Does this painting depict a scene of war?,0,
KVzip,0.4,0,Does this painting depict an angel with wings?,0,
KVzip,0.4,0,Does this painting depict a crucifixion scene?,0,
KVzip,0.4,0,Extract the number of people depicted in this painting.,1,
KVzip,0.4,0,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",Black,
KVzip,0.4,0,Extract the number of saints with halos from this painting.,0,
KVzip,0.4,0,Extract the number of animals from this painting.,0,
KVzip,0.4,0,Extract the gender of the main character from this painting. (male / female / undefined),Female,
KVzip,0.4,0,Extract the type of setting of this painting. (interior / exterior / undefined),undefined,
KVzip,0.4,0,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),Fabric,
KVzip,0.4,0,Extract the approximate lighting type in this painting. (natural / candle / undefined),undefined,
KVzip,0.4,0,Extract the level of movement in this painting. (static / moderate / dynamic),Moderate,
KVzip,0.4,0,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),undefined,
KVzip,0.4,1,Does this painting depict Madonna and Child?,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Does this painting depict more than two people?,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Does this painting depict more than three people?,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Does this painting depict saints identifiable by their halos?,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Does this painting depict a scene in which death is a dominant theme?,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Does this painting depict a religious scene?,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Does this painting show a still life?,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Does this painting depict a scene of war?,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Does this painting depict an angel with wings?,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Does this painting depict a crucifixion scene?,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Extract the number of people depicted in this painting.,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Extract the number of saints with halos from this painting.,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Extract the number of animals from this painting.,,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Extract the gender of the main character from this painting. (male / female / undefined),,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Extract the type of setting of this painting. (interior / exterior / undefined),,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Extract the approximate lighting type in this painting. (natural / candle / undefined),,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Extract the level of movement in this painting. (static / moderate / dynamic),,image file is truncated (84 bytes not processed)
KVzip,0.4,1,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,image file is truncated (84 bytes not processed)
KVzip,0.4,2,Does this painting depict Madonna and Child?,0,
KVzip,0.4,2,Does this painting depict more than two people?,1,
KVzip,0.4,2,Does this painting depict more than three people?,1,
KVzip,0.4,2,Does this painting depict saints identifiable by their halos?,0,
KVzip,0.4,2,Does this painting depict a scene in which death is a dominant theme?,1,
KVzip,0.4,2,Does this painting depict a religious scene?,0,
KVzip,0.4,2,Does this painting show a still life?,0,
KVzip,0.4,2,Does this painting depict a scene of war?,1,
KVzip,0.4,2,Does this painting depict an angel with wings?,0,
KVzip,0.4,2,Does this painting depict a crucifixion scene?,0,
KVzip,0.4,2,Extract the number of people depicted in this painting.,0,
KVzip,0.4,2,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",Blue,
KVzip,0.4,2,Extract the number of saints with halos from this painting.,0,
KVzip,0.4,2,Extract the number of animals from this painting.,1,
KVzip,0.4,2,Extract the gender of the main character from this painting. (male / female / undefined),Male,
KVzip,0.4,2,Extract the type of setting of this painting. (interior / exterior / undefined),Exterior,
KVzip,0.4,2,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),Metal,
KVzip,0.4,2,Extract the approximate lighting type in this painting. (natural / candle / undefined),undefined,
KVzip,0.4,2,Extract the level of movement in this painting. (static / moderate / dynamic),Dynamic,
KVzip,0.4,2,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),Plain,
KVzip,0.4,3,Does this painting depict Madonna and Child?,0,
KVzip,0.4,3,Does this painting depict more than two people?,1,
KVzip,0.4,3,Does this painting depict more than three people?,1,
KVzip,0.4,3,Does this painting depict saints identifiable by their halos?,1,
KVzip,0.4,3,Does this painting depict a scene in which death is a dominant theme?,1,
KVzip,0.4,3,Does this painting depict a religious scene?,1,
KVzip,0.4,3,Does this painting show a still life?,0,
KVzip,0.4,3,Does this painting depict a scene of war?,0,
KVzip,0.4,3,Does this painting depict an angel with wings?,0,
KVzip,0.4,3,Does this painting depict a crucifixion scene?,0,
KVzip,0.4,3,Extract the number of people depicted in this painting.,1,
KVzip,0.4,3,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",Yellow,
KVzip,0.4,3,Extract the number of saints with halos from this painting.,1,
KVzip,0.4,3,Extract the number of animals from this painting.,0,
KVzip,0.4,3,Extract the gender of the main character from this painting. (male / female / undefined),Female,
KVzip,0.4,3,Extract the type of setting of this painting. (interior / exterior / undefined),Exterior,
KVzip,0.4,3,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),Fabric,
KVzip,0.4,3,Extract the approximate lighting type in this painting. (natural / candle / undefined),undefined,
KVzip,0.4,3,Extract the level of movement in this painting. (static / moderate / dynamic),Dynamic,
KVzip,0.4,3,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),Plain,
KVzip,0.4,4,Does this painting depict Madonna and Child?,1,
KVzip,0.4,4,Does this painting depict more than two people?,1,
KVzip,0.4,4,Does this painting depict more than three people?,1,
KVzip,0.4,4,Does this painting depict saints identifiable by their halos?,1,
KVzip,0.4,4,Does this painting depict a scene in which death is a dominant theme?,0,
KVzip,0.4,4,Does this painting depict a religious scene?,1,
KVzip,0.4,4,Does this painting show a still life?,0,
KVzip,0.4,4,Does this painting depict a scene of war?,0,
KVzip,0.4,4,Does this painting depict an angel with wings?,1,
KVzip,0.4,4,Does this painting depict a crucifixion scene?,0,
KVzip,0.4,4,Extract the number of people depicted in this painting.,8,
KVzip,0.4,4,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",White,
KVzip,0.4,4,Extract the number of saints with halos from this painting.,2,
KVzip,0.4,4,Extract the number of animals from this painting.,0,
KVzip,0.4,4,Extract the gender of the main character from this painting. (male / female / undefined),Male,
KVzip,0.4,4,Extract the type of setting of this painting. (interior / exterior / undefined),Exterior,
KVzip,0.4,4,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),Fabric,
KVzip,0.4,4,Extract the approximate lighting type in this painting. (natural / candle / undefined),Natural,
KVzip,0.4,4,Extract the level of movement in this painting. (static / moderate / dynamic),Moderate,
KVzip,0.4,4,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),Plain,
KVzip,0.4,5,Does this painting depict Madonna and Child?,0,
KVzip,0.4,5,Does this painting depict more than two people?,1,
KVzip,0.4,5,Does this painting depict more than three people?,1,
KVzip,0.4,5,Does this painting depict saints identifiable by their halos?,1,
KVzip,0.4,5,Does this painting depict a scene in which death is a dominant theme?,1,
KVzip,0.4,5,Does this painting depict a religious scene?,1,
KVzip,0.4,5,Does this painting show a still life?,0,
